id,title,description,link,section,type,url,alt_text,created_at,image_url
"1089730441256879173","Modularity"," ","","","idea","https://www.pinterest.com/pin/1089730441256879173/","","","https://i.pinimg.com/originals/2a/de/3f/2ade3f5df86a62830d120acc2bf28ae8.jpg"
"1089730441256879164","Moog Modular vintage analog synthesizer original owner's manual from 1981","MATRIXSYNTH: Moog Modular vintage analog synthesizer original o...","http://www.matrixsynth.com/2016/01/moog-modular-vintage-analog-synthesizer.html?spref=pi","","image","https://www.pinterest.com/pin/1089730441256879164/","","","https://i.pinimg.com/originals/cb/89/ef/cb89ef9d49c13039991028f514d40a0c.jpg"
"1089730441256879159"," "," ","https://fr.pinterest.com/pin/344384702730885688/","","image","https://www.pinterest.com/pin/1089730441256879159/","","","https://i.pinimg.com/originals/b5/52/c2/b552c24420bfbc91d522c8185f9bb884.jpg"
"1089730441256879142","Deconstructed Halftones","CMYK Split Halftone","","","idea","https://www.pinterest.com/pin/1089730441256879142/","","","https://i.pinimg.com/originals/cc/a1/37/cca1376df6bfc9388dce458a38f09ef8.jpg"
"1089730441256879135"," "," ","","","idea","https://www.pinterest.com/pin/1089730441256879135/","","","https://i.pinimg.com/originals/25/df/e3/25dfe3061b855eaa6c4dfd46cc9063f2.jpg"
"1089730441256879117","Omnitone Beatsi Compact Drum Voice Module","Beatsi - Compact 5 Piece Drum Voice. Beatsi from Omnitone brings a versatile quintet of digital drum voices to your Eurorack synthesizer in a compact package, perfect for crafting complex modulated percussion in systems of any size. Beatsi pairs wonderfully with its companion Rhythmi, connecting seamlessly via jumper pins on the back of the module to form a highly capable modular drum machine. With trigger inputs for each of its five voices, you can just as easily integrate Beatsi with your own favorite sequencers, empowering your modular grooves no matter your preferred tool set or workflow. Featuring kick, snare, hi-hat, tom, and crash voices, Beatsi offers a full drum kit of percussion sounds. The sleek, multi-color LED display grid gives you simple controls for each voice, with navigat","https://moogaudio.com/products/omnitone-beatsi-compact-drum-voice-module?variant=44873485287613","","image","https://www.pinterest.com/pin/1089730441256879117/","","","https://i.pinimg.com/originals/c3/2d/8d/c32d8d9c2cc81445db79aab0304e6b69.jpg"
"1089730441256879111","Omnitone Rhythmi Generative Drum Sequencer Module","Rhythmi Generative Drum Sequencer. Rhythmi from Omnitone is a generative drum sequencer for Eurorack modular systems that uses simple parameter controls to create both classic and complex beats for up to five voices. Whether paired with Omnitone's formidable five-voice drum synthesizer Beatsi or alongside a group of your own favorites, Rhythmi directs the dance-floor with utmost flexibility. The Customize section provides controls for each channel's rhythmic density and syncopation, enabling quick creation of a wide range of pattern combinations from the most simple to wildly busy. In Rhythmi's Global section, manual controls for Length of the sequence and Swing amount set basic parameters of the total sequence. The Energy control adjusts the density of all channels, and adds crash cymbal","https://moogaudio.com/products/omnitone-rhythmi-generative-drum-sequencer-module?variant=44873485222077","","image","https://www.pinterest.com/pin/1089730441256879111/","","","https://i.pinimg.com/originals/1b/d8/30/1bd8307678cfa9e46bcf00d7ca9738e7.jpg"
"1089730441256879097","Era","#aesthetic #era #wallpaper","","","image","https://www.pinterest.com/pin/1089730441256879097/","","","https://i.pinimg.com/originals/d0/f9/b4/d0f9b4b2edf612b4d6087e8b86a65e60.jpg"
"1089730441256879093","Toronto Reel Asian Film Festival"," ","","","image","https://www.pinterest.com/pin/1089730441256879093/","","","https://i.pinimg.com/originals/c1/51/d6/c151d65e5ff4089442c98a0e105cdd58.png"
"1089730441256879085","Noodle World 2013","I love this poster by Korean designer Chae Byung-rok. His web site is currently down, but you can see more of his work on It's N","http://kottke.org/15/09/noodle-world-2013","","image","https://www.pinterest.com/pin/1089730441256879085/","","","https://i.pinimg.com/originals/e5/43/06/e543061dd9ced48ed437780dff342773.jpg"
"1089730441256879079"," "," ","http://gurafiku.tumblr.com/post/152634299472/japanese-poster-muji-campsite-norito-shinmura","","image","https://www.pinterest.com/pin/1089730441256879079/","","","https://i.pinimg.com/originals/37/6b/62/376b62f964384fb72a8e07da056f0ffa.jpg"
"1089730441256879072"," "," ","https://64.media.tumblr.com/eb4686158246b9f352269650ee309d91/e29da2cd25026061-fa/s1280x1920/5ccd9830391b1a25afcabfba14b8f9e0b481a38a.jpg","","image","https://www.pinterest.com/pin/1089730441256879072/","","","https://i.pinimg.com/originals/82/db/7a/82db7aeb2ade6ce6ca85a7f22dc24f70.jpg"
"1089730441256879065"," "," ","","","image","https://www.pinterest.com/pin/1089730441256879065/","","","https://i.pinimg.com/originals/84/e1/01/84e1015dfc0b943f3de3b03aa024c7c7.jpg"
"1089730441256879032","business cards design","business cards design, business cards ideas, business cards creative, business cards creative design unique, business cards creative templates layout","https://go.fiverr.com/visit/?bta=1110081&brand=fiverrmarketplace&landingPage=https%253A%252F%252Fwww.fiverr.com%252Fcategories%252Fgraphics-design%252Fsample-business-cards-design%253Fsource%253Dcategory_tree","","image","https://www.pinterest.com/pin/1089730441256879032/","","","https://i.pinimg.com/originals/1e/5d/7d/1e5d7d7cdbf0c6e838b4791cf0a87025.png"
"1089730441256879025","Mountdesign: I will create 3 flat minimalist logo design for your business for $25 on fiverr.com","Mountdesign: I will create 3 flat minimalist logo design for your business for $25 on fiverr.com | #logo #business #design #logodesign","https://sites.google.com/view/llama-logo-design-agency?/Mountdesign:%20I%20will%20create%203%20flat%20minimalist%20logo%20design%20for%20your%20business%20for%20$25%20on%20fiverr.com","","image","https://www.pinterest.com/pin/1089730441256879025/","Mountdesign: I will create 3 flat minimalist logo design for your business for $25 on fiverr.com","","https://i.pinimg.com/originals/bd/d4/e9/bdd4e9c409fd040b88049c4ee222b223.png"
"1089730441256879020","Tokyo, typography, red and cream, simple modern typography","@faelpontopt Tokyo 🇯🇵 #tokyo #lettering #typography Tokyo typography graphic design, Check out our tokyo typography selection on twitter, design on twitter, simple modern typography, clean typography, typography inspiration, type inspo, type ideas, asian typography","https://twitter.com/faelpontopt/status/1691461208505995264","","image","https://www.pinterest.com/pin/1089730441256879020/","Red and cream with the word tokyo","","https://i.pinimg.com/originals/3c/d5/cf/3cd5cfeae093e16acb7e438f38995bdd.jpg"
"1089730441256879015","Fiverr | Find the best global talent #logomark🥐"," ","","","image","https://www.pinterest.com/pin/1089730441256879015/","","","https://i.pinimg.com/originals/7c/b0/c1/7cb0c1392bccbc0538606b6653677193.png"
"1089730441256879011","Retro & Bold Coffee Shop Logo | Kathlyn Jarvis Design"," ","https://kathlynjarvis.com/cafe-noir","","image","https://www.pinterest.com/pin/1089730441256879011/","","","https://i.pinimg.com/originals/d8/01/bd/d801bd116b548884bc80a2a9239be297.png"
